order_item_id,order_id,item_id,size_id,quantity,price_at_time
945,468,7,,2,12.442662854485159
946,468,3,,2,11.383719383116883
947,469,4,8,2,4.35
948,469,6,15,2,7.03
949,470,5,12,1,7.16
950,471,7,,2,10.208351330096875
951,472,4,8,1,4.35
952,472,7,,1,11.00717544173316
953,473,5,13,1,9.01
954,473,7,,2,10.320255666186789
955,474,7,,2,12.077232473330827
956,474,4,10,2,9.29
957,475,3,,2,11.463117738701545
958,475,6,14,1,4.69
959,475,3,,2,12.063721443047129
960,476,7,,1,12.442230230562904
961,476,5,11,1,4.67
962,477,3,,2,11.289573087213816
963,477,2,5,1,6.64
964,477,4,9,1,7.09
965,478,4,9,2,7.09
966,479,8,18,1,4.05
967,480,1,3,2,8.26
968,480,3,,2,11.834075119041891
969,481,4,10,2,9.29
970,482,6,14,2,4.69
971,483,8,18,2,4.05
972,484,2,6,2,8.17
973,484,7,,2,12.676483886196056
974,485,7,,1,11.82427360143095
975,486,7,,1,10.45072370986532
976,487,1,1,2,4.66
977,488,8,19,1,7.31
978,488,4,10,2,9.29
979,488,4,10,2,9.29
980,489,1,1,2,4.66
981,490,2,6,2,8.17
982,490,1,1,1,4.66
983,491,4,9,2,7.09
984,491,6,16,1,8.04
985,492,6,14,1,4.69
986,492,7,,1,12.122958422200915
987,492,7,,2,12.964724189424757
988,493,7,,1,12.35952835715084
989,493,2,4,2,4.97
990,494,4,9,2,7.09
991,495,7,,1,9.991989788087672
992,495,2,6,1,8.17
993,496,5,11,1,4.67
994,496,6,16,1,8.04
995,496,8,18,1,4.05
996,497,6,15,2,7.03
997,498,4,9,1,7.09
998,498,5,11,1,4.67
999,499,2,5,2,6.64
1000,499,1,1,2,4.66
1001,499,5,13,2,9.01
1002,500,4,10,1,9.29
1003,500,7,,1,11.737639793936081
1004,501,6,14,2,4.69
1005,502,6,16,2,8.04
1006,503,6,16,1,8.04
1007,503,8,18,1,4.05
1008,503,4,10,1,9.29
1009,504,7,,1,10.059539709373224
1010,504,1,3,2,8.26
1011,504,7,,2,11.690228619821376
1012,505,8,20,2,8.73
1013,505,6,16,1,8.04
1014,505,1,1,1,4.66
1015,506,8,20,1,8.73
1016,507,2,5,1,6.64
1017,508,1,2,2,6.57
1018,508,3,,2,12.509360691283206
1019,509,7,,1,12.732643987193807
1020,510,6,15,2,7.03
1021,510,4,9,1,7.09
1022,511,4,10,2,9.29
1023,511,4,8,2,4.35
1024,511,3,,2,10.92335758193216
1025,512,4,8,2,4.35
1026,512,3,,1,11.824882441668874
1027,513,4,10,2,9.29
1028,513,6,15,1,7.03
1029,514,7,,2,11.065183828314808
1030,514,2,5,1,6.64
1031,514,5,13,2,9.01
1032,515,5,11,1,4.67
1033,515,4,10,1,9.29
1034,515,8,18,2,4.05
1035,516,1,2,2,6.57
1036,516,3,,1,10.195140894691956
1037,517,8,18,2,4.05
1038,517,4,9,2,7.09
1039,517,5,11,1,4.67
1040,518,6,15,2,7.03
1041,518,1,2,1,6.57
1042,518,7,,1,12.390244290129758
1043,519,8,18,2,4.05
1044,519,4,8,2,4.35
1045,519,6,14,1,4.69
1046,520,6,14,1,4.69
1047,520,2,5,2,6.64
1048,521,3,,2,10.334678005800676
1049,522,6,14,2,4.69
1050,523,5,11,1,4.67
1051,523,6,14,1,4.69
1052,523,8,20,1,8.73
1053,524,4,10,1,9.29
1054,524,6,16,2,8.04
1055,525,1,3,2,8.26
1056,526,5,11,1,4.67
1057,527,5,12,1,7.16
1058,527,7,,1,11.595509273894795
1059,528,1,2,2,6.57
1060,528,3,,2,11.678052381709499
1061,528,7,,2,11.158579813060518
1062,529,5,13,2,9.01
1063,529,4,9,2,7.09
1064,529,4,8,2,4.35
1065,530,3,,2,12.041790517823767
1066,530,6,14,2,4.69
1067,530,7,,1,12.58944002079889
1068,531,2,6,1,8.17
1069,532,4,10,1,9.29
1070,533,1,3,1,8.26
1071,533,2,4,1,4.97
1072,534,8,18,2,4.05
1073,534,8,18,1,4.05
1074,535,2,5,2,6.64
1075,535,4,8,2,4.35
1076,536,6,16,1,8.04
1077,536,3,,1,10.006128409004504
1078,537,4,8,2,4.35
1079,537,7,,2,12.480855498357677
1080,537,7,,2,11.07022645166975
1081,538,2,6,2,8.17
1082,538,6,16,2,8.04
1083,539,1,2,2,6.57
1084,540,4,9,1,7.09
1085,540,4,8,1,4.35
1086,540,2,4,2,4.97
1087,541,8,19,2,7.31
1088,541,1,3,1,8.26
1089,542,3,,2,11.700510585836982
1090,543,1,1,2,4.66
1091,543,5,11,1,4.67
1092,543,8,18,2,4.05
1093,544,6,14,1,4.69
1094,545,4,9,2,7.09
1095,546,2,4,1,4.97
1096,546,5,12,2,7.16
1097,547,2,4,2,4.97
1098,547,2,6,2,8.17
1099,548,3,,2,11.83951387330804
1100,548,4,8,2,4.35
1101,549,5,11,1,4.67
1102,549,8,20,2,8.73
1103,550,5,13,2,9.01
1104,551,6,15,2,7.03
1105,551,8,20,1,8.73
1106,552,1,2,2,6.57
1107,553,6,16,1,8.04
1108,553,6,16,1,8.04
1109,553,3,,1,10.086101673712372
1110,554,3,,2,12.871608645096778
1111,554,2,5,1,6.64
1112,554,4,10,1,9.29
1113,555,1,1,2,4.66
1114,555,4,9,1,7.09
1115,556,6,14,1,4.69
1116,556,4,9,1,7.09
1117,557,5,11,1,4.67
1118,558,7,,2,12.053299426550952
1119,558,4,8,1,4.35
1120,559,8,18,2,4.05
1121,559,8,18,2,4.05
1122,560,8,19,1,7.31
1123,560,4,9,2,7.09
1124,560,7,,1,11.616598747765366
1125,561,5,11,1,4.67
1126,562,3,,1,11.071041922886337
1127,562,6,16,2,8.04
1128,563,1,3,1,8.26
1129,564,7,,1,11.972789050522973
1130,564,4,8,2,4.35
1131,564,4,8,1,4.35
1132,565,1,2,2,6.57
1133,565,3,,2,12.307464346262153
1134,565,1,3,1,8.26
1135,566,3,,2,12.334621463849253
1136,566,7,,2,11.494661054012612
1137,566,1,3,1,8.26
1138,567,5,12,1,7.16
1139,567,8,19,1,7.31
1140,568,8,20,2,8.73
1141,568,4,10,2,9.29
1142,568,5,11,1,4.67
1143,569,4,9,1,7.09
1144,570,4,9,2,7.09
1145,570,6,15,1,7.03
1146,571,6,15,2,7.03
1147,571,6,15,2,7.03
1148,572,1,3,1,8.26
1149,573,1,1,2,4.66
1150,574,1,1,1,4.66
1151,574,5,12,2,7.16
1152,575,6,14,1,4.69
1153,575,5,11,1,4.67
1154,576,1,3,2,8.26
1155,576,2,5,2,6.64
1156,576,7,,2,10.607195507981274
1157,577,4,9,1,7.09
1158,577,3,,2,12.854687755276473
1159,577,3,,1,11.891088631837242
1160,578,2,6,1,8.17
1161,578,6,15,2,7.03
1162,578,1,3,1,8.26
1163,579,2,4,1,4.97
1164,579,4,10,2,9.29
1165,579,8,18,2,4.05
1166,580,1,2,2,6.57
1167,580,6,16,1,8.04
1168,581,1,3,1,8.26
1169,581,6,16,2,8.04
1170,581,8,18,2,4.05
1171,582,4,9,1,7.09
1172,582,5,12,1,7.16
1173,582,4,9,2,7.09
1174,583,5,12,1,7.16
1175,583,6,15,1,7.03
1176,584,6,16,1,8.04
1177,584,4,9,2,7.09
1178,584,2,4,2,4.97
1179,585,8,19,1,7.31
1180,585,6,16,1,8.04
1181,585,8,18,1,4.05
1182,586,5,13,1,9.01
1183,586,7,,2,12.11763130423579
1184,586,7,,1,11.125024250292007
1185,587,3,,2,11.455953973769063
1186,588,7,,2,12.633142848974785
1187,588,7,,1,10.189564610202806
1188,588,5,13,1,9.01
1189,589,1,3,1,8.26
1190,589,5,12,1,7.16
1191,590,8,20,2,8.73
1192,591,7,,2,12.867840869784851
1193,591,5,11,2,4.67
1194,592,2,4,1,4.97
1195,592,1,1,2,4.66
1196,592,7,,1,11.537155023874217
1197,593,3,,2,11.573795166595197
1198,594,5,12,2,7.16
1199,595,6,16,2,8.04
1200,595,7,,2,12.514231962924626
1201,595,2,5,1,6.64
1202,596,5,11,2,4.67
1203,596,7,,1,10.16586025551886
1204,597,5,13,1,9.01
1205,597,1,2,2,6.57
1206,598,1,1,1,4.66
1207,598,6,15,2,7.03
1208,599,7,,2,10.015943561059228
1209,600,5,12,2,7.16
1210,601,6,14,2,4.69
1211,601,6,16,1,8.04
1212,601,4,9,2,7.09
1213,602,8,20,2,8.73
1214,602,5,11,1,4.67
1215,603,5,12,1,7.16
1216,603,5,11,1,4.67
1217,603,6,14,2,4.69
1218,604,1,2,1,6.57
1219,604,4,8,2,4.35
1220,604,8,20,2,8.73
1221,605,7,,1,11.04013442948557
1222,605,3,,1,11.78251776981081
1223,605,4,8,1,4.35
1224,606,3,,2,12.837081257648826
1225,607,1,3,1,8.26
1226,608,8,19,1,7.31
1227,608,5,11,2,4.67
1228,609,6,16,2,8.04
1229,610,1,1,2,4.66
1230,610,7,,1,11.540744674662237
1231,610,6,15,2,7.03
1232,611,2,6,1,8.17
1233,612,5,13,1,9.01
1234,613,5,13,1,9.01
1235,613,8,19,2,7.31
1236,614,6,15,1,7.03
1237,615,1,3,1,8.26
1238,615,7,,1,11.782551021925544
1239,615,7,,2,11.6869801526299
1240,616,2,5,1,6.64
1241,617,4,10,1,9.29
1242,617,3,,1,10.822130983724723
1243,617,7,,2,12.487727926345661
1244,618,1,2,1,6.57
1245,619,1,1,1,4.66
1246,620,7,,1,11.72008544953453
1247,621,2,5,2,6.64
1248,622,7,,1,11.18334337963209
1249,623,5,11,2,4.67
1250,623,4,8,2,4.35
1251,624,5,11,2,4.67
1252,624,8,19,1,7.31
1253,624,6,15,2,7.03
1254,625,4,8,2,4.35
1255,625,4,9,1,7.09
1256,626,4,9,1,7.09
1257,626,3,,2,10.45957144844558
1258,626,7,,1,12.208022477564791
1259,627,5,11,2,4.67
1260,628,1,2,1,6.57
1261,628,4,9,2,7.09
1262,628,8,20,1,8.73
1263,629,2,5,1,6.64
1264,629,8,19,1,7.31
1265,630,7,,1,12.200518791468959
1266,631,4,9,1,7.09
1267,631,8,19,2,7.31
1268,631,5,12,2,7.16
1269,632,1,2,2,6.57
1270,633,4,8,2,4.35
1271,634,7,,2,10.700142007497202
1272,635,5,12,1,7.16
1273,635,1,1,1,4.66
1274,635,6,14,1,4.69
1275,636,8,20,2,8.73
1276,636,7,,1,10.11218737569547
1277,636,2,6,2,8.17
1278,637,8,18,1,4.05
1279,638,3,,2,12.585394190924031
1280,638,6,16,2,8.04
1281,639,8,19,2,7.31
1282,639,6,16,2,8.04
1283,639,3,,1,12.90715309954293
1284,640,8,19,2,7.31
1285,640,8,18,2,4.05
1286,640,8,18,2,4.05
1287,641,7,,2,12.145976779455367
1288,641,5,11,1,4.67
1289,641,5,12,1,7.16
1290,642,6,14,1,4.69
1291,642,7,,1,10.725434049144127
1292,643,5,13,1,9.01
1293,643,8,19,1,7.31
1294,643,4,9,1,7.09
1295,644,7,,2,10.89915259235714
1296,645,1,3,1,8.26
1297,646,1,1,1,4.66
1298,646,7,,1,12.874894382452528
1299,646,4,9,2,7.09
1300,647,1,3,2,8.26
1301,647,3,,2,10.636994657519946
1302,648,5,11,2,4.67
1303,648,6,16,2,8.04
1304,649,6,16,2,8.04
1305,649,5,12,1,7.16
1306,650,6,15,1,7.03
1307,650,3,,1,10.20597535494815
1308,650,7,,2,11.365477532582268
1309,651,2,5,2,6.64
1310,652,3,,2,12.484159003949243
1311,652,7,,2,11.402792406956625
1312,652,2,4,2,4.97
1313,653,6,14,1,4.69
1314,653,5,12,1,7.16
1315,654,7,,1,12.076935319833634
1316,654,1,2,2,6.57
1317,654,5,12,2,7.16
1318,655,3,,2,11.377802321874833
1319,655,5,11,2,4.67
1320,655,5,12,1,7.16
1321,656,5,12,2,7.16
1322,657,2,5,1,6.64
1323,657,8,20,2,8.73
1324,658,7,,1,11.01260813864019
1325,658,3,,1,11.82511193298418
1326,658,2,6,2,8.17
1327,659,3,,2,11.633436184191734
1328,659,2,5,2,6.64
1329,660,4,9,1,7.09
1330,660,3,,1,10.678774244466124
1331,660,3,,2,11.319878017470725
1332,661,1,3,2,8.26
1333,661,2,6,1,8.17
1334,661,2,4,2,4.97
1335,662,4,8,2,4.35
1336,662,7,,2,12.570854898506932
1337,662,5,11,2,4.67
1338,663,5,11,1,4.67
1339,664,5,12,2,7.16
1340,665,7,,2,11.423633860895123
1341,666,7,,1,11.294545225010822
1342,667,2,4,1,4.97
1343,668,1,3,2,8.26
1344,668,1,2,2,6.57
1345,668,4,9,1,7.09
1346,669,8,18,2,4.05
1347,669,3,,1,10.037592755308763
1348,670,6,15,1,7.03
1349,670,7,,2,12.956624893105504
1350,671,6,16,2,8.04
1351,671,2,4,1,4.97
1352,672,3,,2,12.484135926426086
1353,673,8,20,1,8.73
1354,673,6,15,1,7.03
1355,674,6,14,2,4.69
1356,675,3,,1,10.585030830058411
1357,675,1,1,1,4.66
1358,676,6,16,2,8.04
1359,677,7,,2,10.522931102844199
1360,677,7,,1,10.585961753002293
1361,678,7,,1,12.302936982728784
1362,678,2,6,1,8.17
1363,679,8,20,2,8.73
1364,679,4,8,1,4.35
1365,679,4,9,1,7.09
1366,680,4,8,1,4.35
1367,680,5,11,2,4.67
1368,680,1,3,2,8.26
1369,681,5,12,2,7.16
1370,681,7,,1,10.163572329753531
1371,682,8,20,1,8.73
1372,683,6,16,2,8.04
1373,684,5,13,1,9.01
1374,684,8,20,1,8.73
1375,684,2,5,1,6.64
1376,685,1,2,1,6.57
1377,685,5,12,2,7.16
1378,686,4,10,2,9.29
1379,687,8,20,2,8.73
1380,688,6,14,2,4.69
1381,688,1,1,2,4.66
1382,689,2,5,2,6.64
1383,689,6,16,1,8.04
1384,689,2,4,2,4.97
1385,690,1,1,1,4.66
1386,690,6,15,2,7.03
1387,691,4,10,2,9.29
1388,691,7,,2,10.862005752475435
1389,692,7,,1,12.640879046349596
1390,692,5,12,1,7.16
1391,693,4,10,2,9.29
1392,693,4,9,1,7.09
1393,693,6,14,1,4.69
1394,694,5,13,2,9.01
1395,694,4,8,1,4.35
1396,694,2,5,2,6.64
1397,695,8,18,2,4.05
1398,695,5,13,2,9.01
1399,695,4,10,1,9.29
1400,696,2,4,2,4.97
1401,696,8,19,2,7.31
1402,697,5,13,1,9.01
1403,697,3,,1,10.418627506057463
1404,697,5,11,2,4.67
1405,698,2,4,2,4.97
1406,699,2,6,1,8.17
1407,699,1,2,1,6.57
1408,700,2,4,2,4.97
1409,700,2,6,2,8.17
1410,701,6,15,2,7.03
1411,701,8,19,1,7.31
1412,701,3,,1,11.239436931434769
1413,702,8,20,1,8.73
1414,702,5,13,1,9.01
1415,702,1,2,2,6.57
1416,703,8,19,1,7.31
1417,704,1,1,1,4.66
1418,704,6,16,1,8.04
1419,705,8,18,2,4.05
1420,706,5,13,2,9.01
1421,706,3,,2,10.327944644491838
1422,706,3,,1,12.079342938464093
1423,707,3,,1,11.954412536149587
1424,708,7,,2,10.746969396740623
1425,709,3,,1,11.030410262085788
1426,710,2,4,2,4.97
1427,711,7,,1,11.949243856106508
1428,711,5,11,2,4.67
1429,712,2,4,2,4.97
1430,712,6,14,1,4.69
1431,712,8,19,2,7.31
1432,713,7,,1,12.840451814010788
1433,713,4,8,1,4.35
1434,713,1,3,2,8.26
1435,714,6,14,2,4.69
1436,714,8,19,2,7.31
1437,714,1,2,1,6.57
1438,715,8,20,1,8.73
1439,715,6,15,1,7.03
1440,715,2,4,1,4.97
1441,716,1,1,1,4.66
1442,717,6,15,1,7.03
1443,717,6,14,1,4.69
1444,718,3,,2,12.44617873951515
1445,718,3,,1,11.846072525365134
1446,719,2,4,1,4.97
1447,719,1,3,2,8.26
1448,719,6,14,2,4.69
1449,720,7,,2,11.782191907434541
1450,720,4,9,1,7.09
1451,721,5,12,1,7.16
1452,722,7,,2,10.7797323316334
1453,723,8,20,2,8.73
1454,723,7,,1,12.126946193650285
1455,723,1,3,1,8.26
1456,724,7,,2,10.140472542443888
1457,725,4,8,1,4.35
1458,725,1,1,1,4.66
1459,726,7,,2,11.790799174438355
1460,727,6,16,1,8.04
1461,727,4,10,2,9.29
1462,728,4,8,2,4.35
1463,728,2,6,2,8.17
1464,728,3,,1,10.208113940361708
1465,729,3,,1,10.151173083331596
1466,729,5,11,1,4.67
1467,730,1,1,1,4.66
1468,730,4,9,1,7.09
1469,731,2,4,2,4.97
1470,732,3,,2,12.221040564592087
1471,733,7,,1,11.520852517788487
1472,734,7,,2,11.221731852311615
1473,734,3,,1,10.3593546226914
1474,734,8,18,2,4.05
1475,735,5,13,2,9.01
1476,735,7,,1,12.272863236686533
1477,735,7,,1,12.351212922943544
1478,736,8,19,2,7.31
1479,736,3,,2,12.837163850566837
1480,737,1,2,2,6.57
1481,737,4,8,1,4.35
1482,738,8,20,1,8.73
1483,738,6,16,2,8.04
1484,738,3,,1,11.594825469400483
1485,739,7,,2,10.762100440535715
1486,739,2,4,1,4.97
1487,740,6,14,1,4.69
1488,740,2,4,2,4.97
1489,740,1,1,2,4.66
1490,741,4,8,2,4.35
1491,741,4,10,1,9.29
1492,741,8,19,2,7.31
1493,742,5,11,2,4.67
1494,743,2,6,2,8.17
1495,744,1,1,2,4.66
1496,745,6,16,2,8.04
1497,745,1,3,1,8.26
1498,745,2,6,1,8.17
1499,746,5,11,2,4.67
1500,746,7,,2,12.132239758711787
1501,747,2,6,2,8.17
1502,747,6,14,2,4.69
1503,747,7,,1,11.819155871381607
1504,748,4,8,2,4.35
1505,749,5,11,1,4.67
1506,749,7,,2,12.300451630675335
1507,750,4,10,2,9.29
1508,751,7,,2,10.412906449508206
1509,751,8,20,1,8.73
1510,751,8,18,1,4.05
1511,752,1,1,1,4.66
1512,752,6,14,2,4.69
1513,753,2,6,1,8.17
1514,754,3,,2,12.118728971256294
1515,754,7,,1,10.021283290926661
1516,754,2,5,2,6.64
1517,755,8,18,2,4.05
1518,755,6,16,2,8.04
1519,756,3,,2,11.388107032063392
1520,756,2,4,1,4.97
1521,757,2,6,2,8.17
1522,757,1,1,1,4.66
1523,758,8,18,2,4.05
1524,758,4,10,1,9.29
1525,758,2,6,1,8.17
1526,759,6,15,1,7.03
1527,759,6,15,1,7.03
1528,760,1,1,2,4.66
1529,761,8,19,1,7.31
1530,761,7,,2,11.983030592517405
1531,762,3,,1,10.737750172597236
1532,762,6,16,2,8.04
1533,763,5,12,2,7.16
1534,763,7,,2,11.294054414842604
1535,764,2,4,1,4.97
1536,764,2,4,1,4.97
1537,764,5,11,2,4.67
1538,765,8,18,2,4.05
1539,766,4,8,1,4.35
1540,766,2,4,1,4.97
1541,767,1,1,2,4.66
1542,767,2,6,2,8.17
1543,767,8,19,1,7.31
1544,768,4,9,1,7.09
1545,769,6,14,1,4.69
1546,769,7,,2,10.064972350141126
1547,769,8,18,1,4.05
1548,770,8,19,2,7.31
1549,770,6,14,2,4.69
1550,771,8,18,2,4.05
1551,771,2,5,2,6.64
1552,772,5,12,2,7.16
1553,772,1,3,2,8.26
1554,773,5,13,2,9.01
1555,774,3,,1,10.831126141325216
1556,775,2,5,1,6.64
1557,775,7,,1,10.609469985988834
1558,776,7,,1,12.363065251861519
1559,777,6,15,2,7.03
1560,778,8,18,1,4.05
1561,779,4,10,2,9.29
1562,779,8,19,2,7.31
1563,780,7,,1,11.746513648979288
1564,780,3,,2,10.780868208208215
1565,780,8,20,2,8.73
1566,781,6,15,1,7.03
1567,781,5,13,1,9.01
1568,781,3,,2,11.051957425510986
1569,782,8,18,1,4.05
1570,782,5,12,1,7.16
1571,783,5,13,2,9.01
1572,783,4,10,1,9.29
1573,784,8,19,1,7.31
1574,785,1,1,2,4.66
1575,785,5,12,1,7.16
1576,785,6,14,1,4.69
1577,786,4,9,1,7.09
1578,787,1,1,2,4.66
1579,787,5,11,1,4.67
1580,787,2,5,2,6.64
1581,788,3,,1,10.969778567733599
1582,788,1,1,2,4.66
1583,788,1,2,2,6.57
1584,789,5,11,1,4.67
1585,789,1,1,1,4.66
1586,789,7,,2,10.10778537471958
1587,790,4,10,1,9.29
1588,791,8,20,2,8.73
1589,791,7,,1,10.892199277458465
1590,791,4,8,1,4.35
1591,792,2,4,1,4.97
1592,792,1,3,2,8.26
1593,792,4,8,1,4.35
1594,793,4,9,2,7.09
1595,794,8,19,2,7.31
1596,794,4,9,2,7.09
1597,795,2,4,2,4.97
1598,796,3,,2,10.560560240446543
1599,796,1,2,1,6.57
1600,797,1,2,2,6.57
1601,797,1,1,2,4.66
1602,798,6,14,1,4.69
1603,799,8,19,1,7.31
1604,799,5,12,2,7.16
1605,799,2,6,2,8.17
1606,800,3,,2,11.170098845752118
1607,801,8,18,2,4.05
1608,801,3,,2,12.931163468121369
1609,801,3,,2,12.752239352356264
1610,802,7,,2,10.119758067912821
1611,802,6,16,1,8.04
1612,803,4,8,1,4.35
1613,803,4,8,2,4.35
1614,803,6,16,2,8.04
1615,804,7,,1,10.98741723448926
1616,804,8,18,1,4.05
1617,805,7,,2,10.551802959448917
1618,805,6,14,2,4.69
1619,805,4,8,1,4.35
1620,806,8,20,2,8.73
1621,806,1,1,2,4.66
1622,806,6,16,2,8.04
1623,807,2,6,1,8.17
1624,808,7,,1,12.865601765249622
1625,808,3,,1,11.202385835554146
1626,808,4,10,1,9.29
1627,809,5,13,1,9.01
1628,809,8,18,1,4.05
1629,810,7,,1,10.669907528106691
1630,810,3,,1,12.651582654755478
1631,811,4,9,1,7.09
1632,811,7,,1,11.741186205397344
1633,811,5,12,1,7.16
1634,812,3,,2,11.783843777109372
1635,812,6,15,1,7.03
1636,812,4,10,2,9.29
1637,813,4,8,1,4.35
1638,814,3,,1,10.899912691310908
1639,815,4,10,1,9.29
1640,815,5,11,1,4.67
1641,815,4,10,1,9.29
1642,816,3,,2,11.410734505420375
1643,817,8,20,1,8.73
1644,817,3,,1,10.16055259955766
1645,817,2,6,1,8.17
1646,818,4,9,1,7.09
1647,818,1,1,2,4.66
1648,819,7,,1,10.719584682952362
1649,819,2,4,1,4.97
1650,820,5,12,2,7.16
1651,820,6,14,1,4.69
1652,820,2,6,1,8.17
1653,821,7,,2,12.073386874578773
1654,821,3,,1,11.714144332070665
1655,821,3,,1,12.912085483733652
1656,822,6,14,2,4.69
1657,822,4,8,1,4.35
1658,822,3,,2,11.866899015535443
1659,823,1,3,1,8.26
1660,824,6,14,2,4.69
1661,825,5,12,2,7.16
1662,825,7,,2,12.568842002758474
1663,825,2,4,1,4.97
1664,826,3,,2,12.55516771490017
1665,826,6,16,1,8.04
1666,826,6,15,1,7.03
1667,827,5,13,2,9.01
1668,827,3,,1,12.023377607962075
1669,827,7,,2,10.409842250119587
1670,828,4,9,2,7.09
1671,828,3,,1,10.851788118917726
1672,829,1,3,1,8.26
1673,830,1,1,2,4.66
1674,831,4,8,2,4.35
1675,832,2,6,2,8.17
1676,833,5,12,1,7.16
1677,834,1,3,2,8.26
1678,834,4,10,1,9.29
1679,834,7,,2,11.104185567633458
1680,835,7,,2,12.788998458662837
1681,835,5,13,1,9.01
1682,836,3,,2,10.081941696093823
1683,836,6,14,2,4.69
1684,836,5,12,2,7.16
1685,837,7,,1,12.979923722884012
1686,837,3,,1,12.865937916817206
1687,837,4,10,1,9.29
1688,838,2,4,2,4.97
1689,838,7,,2,11.350058646444577
1690,838,8,18,2,4.05
1691,839,3,,2,10.180359550813854
1692,840,7,,1,12.069921594333788
1693,840,4,8,2,4.35
1694,841,4,8,1,4.35
1695,841,8,20,2,8.73
1696,842,4,8,1,4.35
1697,843,6,16,2,8.04
1698,843,7,,1,11.404063444405278
1699,843,5,13,1,9.01
1700,844,6,15,2,7.03
1701,845,2,5,1,6.64
1702,845,2,4,2,4.97
1703,845,6,16,1,8.04
1704,846,3,,2,12.336040939970164
1705,846,3,,2,11.569362723214551
1706,847,5,13,2,9.01
1707,847,8,19,1,7.31
1708,847,7,,2,10.812606559195
1709,848,4,10,2,9.29
1710,849,2,6,1,8.17
1711,849,2,5,2,6.64
1712,850,1,3,1,8.26
1713,851,2,4,2,4.97
1714,852,3,,2,10.458206995648814
1715,852,8,18,1,4.05
1716,853,3,,1,12.41200344489549
1717,853,4,9,2,7.09
1718,854,6,15,1,7.03
1719,854,7,,1,10.98633484783942
1720,854,6,15,1,7.03
1721,855,1,1,1,4.66
1722,855,1,2,1,6.57
1723,856,3,,2,10.660210849734753
1724,857,1,1,1,4.66
1725,857,8,19,1,7.31
1726,858,5,13,1,9.01
1727,858,6,16,1,8.04
1728,859,8,18,2,4.05
1729,859,8,19,1,7.31
1730,860,8,20,2,8.73
1731,861,4,8,2,4.35
1732,861,1,2,2,6.57
1733,862,2,5,1,6.64
1734,862,1,1,2,4.66
1735,862,8,18,2,4.05
1736,863,1,3,1,8.26
1737,863,2,6,2,8.17
1738,863,2,6,1,8.17
1739,864,3,,1,12.626636402870716
1740,864,7,,2,10.825071969998133
1741,864,5,12,2,7.16
1742,865,7,,1,10.233016150712515
1743,865,8,19,2,7.31
1744,866,6,16,1,8.04
1745,867,4,9,1,7.09
1746,867,5,13,2,9.01
1747,868,6,16,1,8.04
1748,868,1,3,1,8.26
1749,869,8,19,1,7.31
1750,870,8,19,1,7.31
1751,870,4,9,2,7.09
1752,870,2,4,2,4.97
1753,871,4,8,2,4.35
1754,871,8,18,2,4.05
1755,871,2,5,2,6.64
1756,872,5,11,1,4.67
1757,873,6,14,1,4.69
1758,873,6,15,2,7.03
1759,874,7,,1,11.909794134682244
1760,874,3,,2,12.587366164323614
1761,875,5,12,2,7.16
1762,875,3,,2,10.927401001375165
1763,876,8,19,1,7.31
1764,877,8,18,1,4.05
1765,878,8,18,2,4.05
1766,878,8,20,2,8.73
1767,879,1,1,1,4.66
1768,879,7,,2,12.348872529997784
1769,880,3,,1,12.658552999258612
1770,880,1,3,2,8.26
1771,881,1,3,2,8.26
1772,881,4,10,2,9.29
1773,881,3,,2,11.586423753526446
1774,882,4,9,2,7.09
1775,883,5,12,1,7.16
1776,883,4,10,2,9.29
1777,884,8,20,2,8.73
1778,885,2,5,1,6.64
1779,885,1,2,2,6.57
1780,885,5,13,2,9.01
1781,886,6,14,1,4.69
1782,886,4,10,2,9.29
1783,887,7,,1,11.68564455195504
1784,887,1,3,1,8.26
1785,888,4,8,1,4.35
1786,888,3,,1,12.070315249424723
1787,889,1,1,1,4.66
1788,890,8,19,1,7.31
1789,891,4,10,1,9.29
1790,891,6,14,2,4.69
1791,892,7,,2,12.345678703269478
1792,893,8,20,2,8.73
1793,893,5,12,1,7.16
1794,894,2,5,1,6.64
1795,895,5,13,1,9.01
1796,896,6,15,1,7.03
1797,896,6,14,1,4.69
1798,896,4,10,1,9.29
1799,897,3,,2,12.811031426333322
1800,897,6,15,1,7.03
1801,898,6,16,1,8.04
1802,898,7,,2,11.576000127774801
1803,898,5,11,2,4.67
1804,899,7,,1,12.469018721569347
1805,900,5,11,2,4.67
1806,900,3,,2,10.276270185199541
1807,900,4,10,1,9.29
1808,901,4,9,2,7.09
1809,901,8,19,1,7.31
1810,901,8,19,2,7.31
1811,902,6,15,1,7.03
1812,902,4,10,2,9.29
1813,903,5,13,2,9.01
1814,903,8,20,2,8.73
1815,904,4,9,1,7.09
1816,905,3,,1,12.88814463696745
1817,905,7,,1,11.777807034387706
1818,905,7,,2,12.697035833868481
1819,906,8,20,2,8.73
1820,906,4,10,2,9.29
1821,907,1,3,1,8.26
1822,908,1,1,2,4.66
1823,908,2,5,2,6.64
1824,909,2,6,1,8.17
1825,909,4,9,2,7.09
1826,910,2,5,2,6.64
1827,910,1,3,1,8.26
1828,911,2,5,1,6.64
1829,912,5,11,1,4.67
1830,912,8,18,2,4.05
1831,913,3,,1,12.829673767954567
1832,913,7,,2,11.100563714000284
1833,914,8,19,2,7.31
1834,915,5,11,1,4.67
1835,915,1,2,1,6.57
