show_seat_id,show_id,seat_id,is_available
65360,436,110,True
65361,436,111,True
65362,436,112,True
65363,436,113,True
65364,436,114,True
65365,436,115,True
65366,436,116,False
65367,436,117,True
65368,436,118,True
65369,436,119,True
65370,436,120,True
65371,436,121,True
65372,436,122,True
65373,436,123,True
65374,436,124,True
65375,436,125,True
65376,436,126,True
65377,436,127,True
65378,436,128,True
65379,436,129,True
65380,436,130,True
65381,436,131,True
65382,436,132,True
65383,436,133,True
65384,436,134,True
65385,436,135,True
65386,436,136,True
65387,436,137,True
65388,436,138,True
65389,436,139,True
65390,436,140,True
65391,436,141,True
65392,436,142,True
65393,436,143,True
65394,436,144,True
65395,436,145,True
65396,436,146,True
65397,436,147,True
65398,436,148,True
65399,436,149,True
65400,436,150,True
65401,437,1,True
65402,437,2,True
65403,437,3,True
65404,437,4,True
65405,437,5,True
65406,437,6,True
65407,437,7,True
65408,437,8,True
65409,437,9,True
65410,437,10,True
65411,437,11,True
65412,437,12,True
65413,437,13,True
65414,437,14,True
65415,437,15,True
65416,437,16,True
65417,437,17,True
65418,437,18,True
65419,437,19,True
65420,437,20,True
65421,437,21,True
65422,437,22,True
65423,437,23,True
65424,437,24,False
65425,437,25,True
65426,437,26,True
65427,437,27,True
65428,437,28,True
65429,437,29,True
65430,437,30,True
65431,437,31,True
65432,437,32,True
65433,437,33,True
65434,437,34,True
65435,437,35,True
65436,437,36,True
65437,437,37,True
65438,437,38,False
65439,437,39,True
65440,437,40,True
65441,437,41,True
65442,437,42,True
65443,437,43,True
65444,437,44,True
65445,437,45,True
65446,437,46,True
65447,437,47,True
65448,437,48,True
65449,437,49,True
65450,437,50,True
65451,437,51,True
65452,437,52,True
65453,437,53,True
65454,437,54,True
65455,437,55,True
65456,437,56,True
65457,437,57,True
65458,437,58,True
65459,437,59,True
65460,437,60,True
65461,437,61,True
65462,437,62,True
65463,437,63,True
65464,437,64,True
65465,437,65,True
65466,437,66,True
65467,437,67,True
65468,437,68,True
65469,437,69,True
65470,437,70,False
65471,437,71,True
65472,437,72,True
65473,437,73,True
65474,437,74,False
65475,437,75,True
65476,437,76,True
65477,437,77,True
65478,437,78,True
65479,437,79,True
65480,437,80,False
65481,437,81,True
65482,437,82,True
65483,437,83,True
65484,437,84,True
65485,437,85,False
65486,437,86,True
65487,437,87,True
65488,437,88,True
65489,437,89,True
65490,437,90,True
65491,437,91,True
65492,437,92,True
65493,437,93,True
65494,437,94,True
65495,437,95,True
65496,437,96,True
65497,437,97,True
65498,437,98,True
65499,437,99,True
65500,437,100,True
65501,437,101,True
65502,437,102,True
65503,437,103,True
65504,437,104,True
65505,437,105,True
65506,437,106,True
65507,437,107,True
65508,437,108,True
65509,437,109,True
65510,437,110,True
65511,437,111,True
65512,437,112,True
65513,437,113,True
65514,437,114,True
65515,437,115,True
65516,437,116,True
65517,437,117,True
65518,437,118,True
65519,437,119,True
65520,437,120,False
65521,437,121,False
65522,437,122,True
65523,437,123,True
65524,437,124,True
65525,437,125,True
65526,437,126,True
65527,437,127,True
65528,437,128,True
65529,437,129,True
65530,437,130,True
65531,437,131,True
65532,437,132,True
65533,437,133,True
65534,437,134,True
65535,437,135,True
65536,437,136,True
65537,437,137,True
65538,437,138,True
65539,437,139,True
65540,437,140,True
65541,437,141,True
65542,437,142,True
65543,437,143,True
65544,437,144,True
65545,437,145,True
65546,437,146,True
65547,437,147,True
65548,437,148,True
65549,437,149,False
65550,437,150,True
65551,438,1,True
65552,438,2,True
65553,438,3,True
65554,438,4,True
65555,438,5,False
65556,438,6,True
65557,438,7,True
65558,438,8,True
65559,438,9,True
65560,438,10,True
65561,438,11,False
65562,438,12,True
65563,438,13,False
65564,438,14,True
65565,438,15,True
65566,438,16,True
65567,438,17,True
65568,438,18,True
65569,438,19,True
65570,438,20,True
65571,438,21,True
65572,438,22,True
65573,438,23,True
65574,438,24,True
65575,438,25,True
65576,438,26,True
65577,438,27,True
65578,438,28,True
65579,438,29,True
65580,438,30,True
65581,438,31,True
65582,438,32,True
65583,438,33,True
65584,438,34,True
65585,438,35,True
65586,438,36,True
65587,438,37,True
65588,438,38,True
65589,438,39,True
65590,438,40,True
65591,438,41,True
65592,438,42,True
65593,438,43,True
65594,438,44,True
65595,438,45,True
65596,438,46,True
65597,438,47,True
65598,438,48,True
65599,438,49,True
65600,438,50,True
65601,438,51,True
65602,438,52,True
65603,438,53,True
65604,438,54,True
65605,438,55,True
65606,438,56,True
65607,438,57,True
65608,438,58,True
65609,438,59,True
65610,438,60,True
65611,438,61,True
65612,438,62,True
65613,438,63,True
65614,438,64,True
65615,438,65,True
65616,438,66,True
65617,438,67,True
65618,438,68,True
65619,438,69,True
65620,438,70,True
65621,438,71,True
65622,438,72,True
65623,438,73,True
65624,438,74,True
65625,438,75,True
65626,438,76,True
65627,438,77,True
65628,438,78,True
65629,438,79,True
65630,438,80,True
65631,438,81,True
65632,438,82,True
65633,438,83,True
65634,438,84,True
65635,438,85,True
65636,438,86,True
65637,438,87,True
65638,438,88,True
65639,438,89,True
65640,438,90,True
65641,438,91,True
65642,438,92,True
65643,438,93,True
65644,438,94,True
65645,438,95,True
65646,438,96,True
65647,438,97,True
65648,438,98,True
65649,438,99,True
65650,438,100,True
65651,438,101,True
65652,438,102,True
65653,438,103,True
65654,438,104,True
65655,438,105,True
65656,438,106,True
65657,438,107,True
65658,438,108,False
65659,438,109,True
65660,438,110,True
65661,438,111,True
65662,438,112,True
65663,438,113,True
65664,438,114,True
65665,438,115,True
65666,438,116,True
65667,438,117,False
65668,438,118,True
65669,438,119,True
65670,438,120,True
65671,438,121,True
65672,438,122,True
65673,438,123,False
65674,438,124,True
65675,438,125,True
65676,438,126,True
65677,438,127,True
65678,438,128,True
65679,438,129,True
65680,438,130,True
65681,438,131,True
65682,438,132,True
65683,438,133,True
65684,438,134,True
65685,438,135,True
65686,438,136,True
65687,438,137,True
65688,438,138,True
65689,438,139,True
65690,438,140,True
65691,438,141,True
65692,438,142,True
65693,438,143,True
65694,438,144,True
65695,438,145,True
65696,438,146,True
65697,438,147,True
65698,438,148,True
65699,438,149,True
65700,438,150,True
65701,439,1,True
65702,439,2,True
65703,439,3,True
65704,439,4,True
65705,439,5,True
65706,439,6,True
65707,439,7,True
65708,439,8,True
65709,439,9,True
65710,439,10,True
65711,439,11,True
65712,439,12,True
65713,439,13,True
65714,439,14,True
65715,439,15,True
65716,439,16,True
65717,439,17,True
65718,439,18,True
65719,439,19,True
65720,439,20,True
65721,439,21,True
65722,439,22,True
65723,439,23,True
65724,439,24,True
65725,439,25,True
65726,439,26,True
65727,439,27,True
65728,439,28,True
65729,439,29,True
65730,439,30,True
65731,439,31,True
65732,439,32,True
65733,439,33,True
65734,439,34,True
65735,439,35,True
65736,439,36,True
65737,439,37,True
65738,439,38,True
65739,439,39,True
65740,439,40,True
65741,439,41,True
65742,439,42,True
65743,439,43,True
65744,439,44,True
65745,439,45,True
65746,439,46,True
65747,439,47,True
65748,439,48,True
65749,439,49,True
65750,439,50,True
65751,439,51,False
65752,439,52,True
65753,439,53,True
65754,439,54,True
65755,439,55,True
65756,439,56,True
65757,439,57,True
65758,439,58,True
65759,439,59,True
65760,439,60,True
65761,439,61,True
65762,439,62,True
65763,439,63,True
65764,439,64,True
65765,439,65,True
65766,439,66,True
65767,439,67,True
65768,439,68,True
65769,439,69,True
65770,439,70,True
65771,439,71,True
65772,439,72,False
65773,439,73,True
65774,439,74,True
65775,439,75,True
65776,439,76,True
65777,439,77,True
65778,439,78,True
65779,439,79,True
65780,439,80,True
65781,439,81,True
65782,439,82,True
65783,439,83,True
65784,439,84,True
65785,439,85,True
65786,439,86,True
65787,439,87,True
65788,439,88,True
65789,439,89,True
65790,439,90,False
65791,439,91,True
65792,439,92,True
65793,439,93,True
65794,439,94,True
65795,439,95,True
65796,439,96,False
65797,439,97,True
65798,439,98,True
65799,439,99,True
65800,439,100,True
65801,439,101,True
65802,439,102,True
65803,439,103,True
65804,439,104,True
65805,439,105,True
65806,439,106,True
65807,439,107,True
65808,439,108,True
65809,439,109,True
65810,439,110,True
65811,439,111,True
65812,439,112,True
65813,439,113,True
65814,439,114,True
65815,439,115,True
65816,439,116,True
65817,439,117,True
65818,439,118,True
65819,439,119,True
65820,439,120,True
65821,439,121,True
65822,439,122,True
65823,439,123,True
65824,439,124,True
65825,439,125,True
65826,439,126,True
65827,439,127,True
65828,439,128,True
65829,439,129,True
65830,439,130,True
65831,439,131,True
65832,439,132,True
65833,439,133,True
65834,439,134,True
65835,439,135,True
65836,439,136,True
65837,439,137,True
65838,439,138,True
65839,439,139,True
65840,439,140,True
65841,439,141,True
65842,439,142,True
65843,439,143,True
65844,439,144,True
65845,439,145,True
65846,439,146,True
65847,439,147,True
65848,439,148,True
65849,439,149,True
65850,439,150,True
65851,440,1,True
65852,440,2,True
65853,440,3,True
65854,440,4,True
65855,440,5,True
65856,440,6,True
65857,440,7,True
65858,440,8,True
65859,440,9,True
65860,440,10,True
65861,440,11,True
65862,440,12,True
65863,440,13,True
65864,440,14,True
65865,440,15,True
65866,440,16,True
65867,440,17,True
65868,440,18,True
65869,440,19,True
65870,440,20,True
65871,440,21,True
65872,440,22,True
65873,440,23,True
65874,440,24,True
65875,440,25,True
65876,440,26,True
65877,440,27,True
65878,440,28,True
65879,440,29,True
65880,440,30,True
65881,440,31,True
65882,440,32,True
65883,440,33,True
65884,440,34,True
65885,440,35,True
65886,440,36,True
65887,440,37,True
65888,440,38,True
65889,440,39,True
65890,440,40,True
65891,440,41,True
65892,440,42,True
65893,440,43,True
65894,440,44,False
65895,440,45,True
65896,440,46,True
65897,440,47,True
65898,440,48,True
65899,440,49,True
65900,440,50,True
65901,440,51,True
65902,440,52,True
65903,440,53,True
65904,440,54,True
65905,440,55,True
65906,440,56,True
65907,440,57,True
65908,440,58,True
65909,440,59,True
65910,440,60,True
65911,440,61,True
65912,440,62,True
65913,440,63,True
65914,440,64,True
65915,440,65,True
65916,440,66,True
65917,440,67,True
65918,440,68,True
65919,440,69,True
65920,440,70,True
65921,440,71,True
65922,440,72,True
65923,440,73,True
65924,440,74,True
65925,440,75,True
65926,440,76,True
65927,440,77,True
65928,440,78,True
65929,440,79,True
65930,440,80,True
65931,440,81,True
65932,440,82,True
65933,440,83,True
65934,440,84,True
65935,440,85,True
65936,440,86,True
65937,440,87,True
65938,440,88,True
65939,440,89,True
65940,440,90,True
65941,440,91,True
65942,440,92,True
65943,440,93,True
65944,440,94,True
65945,440,95,True
65946,440,96,True
65947,440,97,True
65948,440,98,True
65949,440,99,True
65950,440,100,True
65951,440,101,True
65952,440,102,True
65953,440,103,True
65954,440,104,True
65955,440,105,True
65956,440,106,True
65957,440,107,True
65958,440,108,True
65959,440,109,True
65960,440,110,True
65961,440,111,True
65962,440,112,True
65963,440,113,True
65964,440,114,True
65965,440,115,True
65966,440,116,True
65967,440,117,True
65968,440,118,True
65969,440,119,True
65970,440,120,True
65971,440,121,True
65972,440,122,True
65973,440,123,True
65974,440,124,True
65975,440,125,True
65976,440,126,True
65977,440,127,True
65978,440,128,False
65979,440,129,True
65980,440,130,True
65981,440,131,True
65982,440,132,True
65983,440,133,True
65984,440,134,True
65985,440,135,True
65986,440,136,True
65987,440,137,True
65988,440,138,True
65989,440,139,True
65990,440,140,True
65991,440,141,True
65992,440,142,True
65993,440,143,True
65994,440,144,True
65995,440,145,False
65996,440,146,True
65997,440,147,True
65998,440,148,True
65999,440,149,True
66000,440,150,True
66001,441,1,True
66002,441,2,True
66003,441,3,True
66004,441,4,True
66005,441,5,True
66006,441,6,True
66007,441,7,True
66008,441,8,True
66009,441,9,True
66010,441,10,True
66011,441,11,True
66012,441,12,True
66013,441,13,True
66014,441,14,True
66015,441,15,True
66016,441,16,True
66017,441,17,True
66018,441,18,True
66019,441,19,True
66020,441,20,True
66021,441,21,True
66022,441,22,True
66023,441,23,True
66024,441,24,True
66025,441,25,True
66026,441,26,True
66027,441,27,True
66028,441,28,True
66029,441,29,True
66030,441,30,True
66031,441,31,True
66032,441,32,True
66033,441,33,True
66034,441,34,True
66035,441,35,True
66036,441,36,True
66037,441,37,True
66038,441,38,True
66039,441,39,True
66040,441,40,True
66041,441,41,True
66042,441,42,True
66043,441,43,True
66044,441,44,True
66045,441,45,True
66046,441,46,True
66047,441,47,True
66048,441,48,True
66049,441,49,True
66050,441,50,True
66051,441,51,True
66052,441,52,True
66053,441,53,True
66054,441,54,True
66055,441,55,True
66056,441,56,True
66057,441,57,True
66058,441,58,True
66059,441,59,True
66060,441,60,True
66061,441,61,True
66062,441,62,True
66063,441,63,True
66064,441,64,True
66065,441,65,True
66066,441,66,True
66067,441,67,True
66068,441,68,True
66069,441,69,True
66070,441,70,True
66071,441,71,True
66072,441,72,True
66073,441,73,True
66074,441,74,True
66075,441,75,True
66076,441,76,True
66077,441,77,True
66078,441,78,True
66079,441,79,True
66080,441,80,True
66081,441,81,True
66082,441,82,True
66083,441,83,True
66084,441,84,True
66085,441,85,True
66086,441,86,True
66087,441,87,True
66088,441,88,True
66089,441,89,True
66090,441,90,True
66091,441,91,True
66092,441,92,True
66093,441,93,True
66094,441,94,True
66095,441,95,True
66096,441,96,True
66097,441,97,True
66098,441,98,True
66099,441,99,True
66100,441,100,True
66101,441,101,True
66102,441,102,True
66103,441,103,True
66104,441,104,True
66105,441,105,True
66106,441,106,True
66107,441,107,True
66108,441,108,True
66109,441,109,True
66110,441,110,True
66111,441,111,True
66112,441,112,True
66113,441,113,True
66114,441,114,True
66115,441,115,True
66116,441,116,True
66117,441,117,True
66118,441,118,True
66119,441,119,True
66120,441,120,True
66121,441,121,True
66122,441,122,True
66123,441,123,True
66124,441,124,True
66125,441,125,True
66126,441,126,True
66127,441,127,True
66128,441,128,True
66129,441,129,True
66130,441,130,True
66131,441,131,True
66132,441,132,True
66133,441,133,True
66134,441,134,True
66135,441,135,True
66136,441,136,True
66137,441,137,True
66138,441,138,True
66139,441,139,True
66140,441,140,True
66141,441,141,True
66142,441,142,True
66143,441,143,True
66144,441,144,True
66145,441,145,True
66146,441,146,True
66147,441,147,True
66148,441,148,True
66149,441,149,True
66150,441,150,True
66151,442,1,True
66152,442,2,True
66153,442,3,True
66154,442,4,True
66155,442,5,True
66156,442,6,False
66157,442,7,True
66158,442,8,True
66159,442,9,True
66160,442,10,True
66161,442,11,True
66162,442,12,False
66163,442,13,True
66164,442,14,True
66165,442,15,True
66166,442,16,True
66167,442,17,True
66168,442,18,True
66169,442,19,True
66170,442,20,True
66171,442,21,True
66172,442,22,True
66173,442,23,True
66174,442,24,True
66175,442,25,True
66176,442,26,True
66177,442,27,True
66178,442,28,True
66179,442,29,True
66180,442,30,True
66181,442,31,True
66182,442,32,True
66183,442,33,True
66184,442,34,True
66185,442,35,True
66186,442,36,True
66187,442,37,True
66188,442,38,True
66189,442,39,True
66190,442,40,True
66191,442,41,True
66192,442,42,True
66193,442,43,True
66194,442,44,True
66195,442,45,True
66196,442,46,True
66197,442,47,True
66198,442,48,True
66199,442,49,True
66200,442,50,True
66201,442,51,True
66202,442,52,True
66203,442,53,True
66204,442,54,True
66205,442,55,True
66206,442,56,True
66207,442,57,True
66208,442,58,True
66209,442,59,True
66210,442,60,True
66211,442,61,True
66212,442,62,True
66213,442,63,False
66214,442,64,True
66215,442,65,True
66216,442,66,True
66217,442,67,True
66218,442,68,True
66219,442,69,True
66220,442,70,True
66221,442,71,True
66222,442,72,True
66223,442,73,True
66224,442,74,True
66225,442,75,True
66226,442,76,True
66227,442,77,False
66228,442,78,True
66229,442,79,True
66230,442,80,True
66231,442,81,True
66232,442,82,True
66233,442,83,True
66234,442,84,True
66235,442,85,False
66236,442,86,True
66237,442,87,True
66238,442,88,True
66239,442,89,True
66240,442,90,True
66241,442,91,True
66242,442,92,True
66243,442,93,True
66244,442,94,True
66245,442,95,True
66246,442,96,True
66247,442,97,True
66248,442,98,True
66249,442,99,True
66250,442,100,True
66251,442,101,True
66252,442,102,True
66253,442,103,True
66254,442,104,True
66255,442,105,True
66256,442,106,True
66257,442,107,True
66258,442,108,True
66259,442,109,True
66260,442,110,True
66261,442,111,True
66262,442,112,True
66263,442,113,True
66264,442,114,True
66265,442,115,True
66266,442,116,True
66267,442,117,True
66268,442,118,True
66269,442,119,True
66270,442,120,True
66271,442,121,True
66272,442,122,True
66273,442,123,True
66274,442,124,True
66275,442,125,True
66276,442,126,False
66277,442,127,True
66278,442,128,False
66279,442,129,True
66280,442,130,True
66281,442,131,True
66282,442,132,True
66283,442,133,True
66284,442,134,True
66285,442,135,True
66286,442,136,True
66287,442,137,True
66288,442,138,True
66289,442,139,True
66290,442,140,True
66291,442,141,True
66292,442,142,True
66293,442,143,True
66294,442,144,True
66295,442,145,True
66296,442,146,True
66297,442,147,True
66298,442,148,True
66299,442,149,False
66300,442,150,True
66301,443,1,True
66302,443,2,True
66303,443,3,True
66304,443,4,True
66305,443,5,True
66306,443,6,True
66307,443,7,True
66308,443,8,True
66309,443,9,True
66310,443,10,True
66311,443,11,True
66312,443,12,True
66313,443,13,True
66314,443,14,True
66315,443,15,True
66316,443,16,True
66317,443,17,True
66318,443,18,True
66319,443,19,True
66320,443,20,True
66321,443,21,True
66322,443,22,True
66323,443,23,True
66324,443,24,True
66325,443,25,True
66326,443,26,True
66327,443,27,True
66328,443,28,True
66329,443,29,True
66330,443,30,True
66331,443,31,True
66332,443,32,True
66333,443,33,True
66334,443,34,True
66335,443,35,True
66336,443,36,True
66337,443,37,True
66338,443,38,True
66339,443,39,True
66340,443,40,True
66341,443,41,True
66342,443,42,True
66343,443,43,False
66344,443,44,True
66345,443,45,True
66346,443,46,True
66347,443,47,False
66348,443,48,True
66349,443,49,True
66350,443,50,True
66351,443,51,True
66352,443,52,True
66353,443,53,True
66354,443,54,True
66355,443,55,True
66356,443,56,True
66357,443,57,True
66358,443,58,True
66359,443,59,True
66360,443,60,True
66361,443,61,True
66362,443,62,True
66363,443,63,True
66364,443,64,True
66365,443,65,True
66366,443,66,True
66367,443,67,True
66368,443,68,True
66369,443,69,True
66370,443,70,True
66371,443,71,True
66372,443,72,True
66373,443,73,True
66374,443,74,True
66375,443,75,True
66376,443,76,True
66377,443,77,True
66378,443,78,True
66379,443,79,True
66380,443,80,True
66381,443,81,True
66382,443,82,True
66383,443,83,True
66384,443,84,True
66385,443,85,True
66386,443,86,True
66387,443,87,True
66388,443,88,True
66389,443,89,True
66390,443,90,True
66391,443,91,True
66392,443,92,True
66393,443,93,True
66394,443,94,True
66395,443,95,True
66396,443,96,True
66397,443,97,True
66398,443,98,True
66399,443,99,True
66400,443,100,True
66401,443,101,True
66402,443,102,True
66403,443,103,False
66404,443,104,True
66405,443,105,True
66406,443,106,True
66407,443,107,True
66408,443,108,True
66409,443,109,True
66410,443,110,True
66411,443,111,True
66412,443,112,True
66413,443,113,False
66414,443,114,True
66415,443,115,True
66416,443,116,True
66417,443,117,True
66418,443,118,True
66419,443,119,True
66420,443,120,True
66421,443,121,True
66422,443,122,True
66423,443,123,True
66424,443,124,True
66425,443,125,True
66426,443,126,True
66427,443,127,True
66428,443,128,True
66429,443,129,True
66430,443,130,True
66431,443,131,False
66432,443,132,True
66433,443,133,True
66434,443,134,True
66435,443,135,True
66436,443,136,True
66437,443,137,True
66438,443,138,True
66439,443,139,True
66440,443,140,True
66441,443,141,False
66442,443,142,True
66443,443,143,True
66444,443,144,True
66445,443,145,True
66446,443,146,True
66447,443,147,True
66448,443,148,True
66449,443,149,True
66450,443,150,True
66451,444,1,True
66452,444,2,True
66453,444,3,True
66454,444,4,True
66455,444,5,True
66456,444,6,True
66457,444,7,True
66458,444,8,True
66459,444,9,True
66460,444,10,True
66461,444,11,True
66462,444,12,True
66463,444,13,True
66464,444,14,True
66465,444,15,True
66466,444,16,True
66467,444,17,True
66468,444,18,True
66469,444,19,True
66470,444,20,True
66471,444,21,True
66472,444,22,True
66473,444,23,True
66474,444,24,True
66475,444,25,True
66476,444,26,True
66477,444,27,True
66478,444,28,True
66479,444,29,True
66480,444,30,True
66481,444,31,True
66482,444,32,True
66483,444,33,True
66484,444,34,True
66485,444,35,True
66486,444,36,True
66487,444,37,True
66488,444,38,True
66489,444,39,True
66490,444,40,True
66491,444,41,True
66492,444,42,True
66493,444,43,True
66494,444,44,True
66495,444,45,True
66496,444,46,True
66497,444,47,True
66498,444,48,True
66499,444,49,True
66500,444,50,True
66501,444,51,True
66502,444,52,True
66503,444,53,True
66504,444,54,True
66505,444,55,True
66506,444,56,True
66507,444,57,True
66508,444,58,True
66509,444,59,True
66510,444,60,True
66511,444,61,True
66512,444,62,True
66513,444,63,True
66514,444,64,True
66515,444,65,True
66516,444,66,True
66517,444,67,True
66518,444,68,True
66519,444,69,True
66520,444,70,True
66521,444,71,True
66522,444,72,True
66523,444,73,True
66524,444,74,True
66525,444,75,True
66526,444,76,True
66527,444,77,True
66528,444,78,True
66529,444,79,True
66530,444,80,True
66531,444,81,True
66532,444,82,True
66533,444,83,True
66534,444,84,True
66535,444,85,True
66536,444,86,True
66537,444,87,True
66538,444,88,True
66539,444,89,True
66540,444,90,True
66541,444,91,True
66542,444,92,True
66543,444,93,True
66544,444,94,True
66545,444,95,True
66546,444,96,True
66547,444,97,True
66548,444,98,True
66549,444,99,True
66550,444,100,True
66551,444,101,True
66552,444,102,True
66553,444,103,True
66554,444,104,True
66555,444,105,True
66556,444,106,True
66557,444,107,True
66558,444,108,True
66559,444,109,True
66560,444,110,True
66561,444,111,True
66562,444,112,True
66563,444,113,True
66564,444,114,True
66565,444,115,True
66566,444,116,True
66567,444,117,True
66568,444,118,True
66569,444,119,True
66570,444,120,True
66571,444,121,True
66572,444,122,True
66573,444,123,True
66574,444,124,True
66575,444,125,True
66576,444,126,True
66577,444,127,True
66578,444,128,True
66579,444,129,True
66580,444,130,True
66581,444,131,True
66582,444,132,True
66583,444,133,True
66584,444,134,True
66585,444,135,True
66586,444,136,True
66587,444,137,True
66588,444,138,True
66589,444,139,True
66590,444,140,True
66591,444,141,True
66592,444,142,True
66593,444,143,True
66594,444,144,True
66595,444,145,True
66596,444,146,True
66597,444,147,True
66598,444,148,True
66599,444,149,True
66600,444,150,True
66601,445,1,True
66602,445,2,False
66603,445,3,True
66604,445,4,True
66605,445,5,True
66606,445,6,True
66607,445,7,True
66608,445,8,True
66609,445,9,True
66610,445,10,True
66611,445,11,True
66612,445,12,True
66613,445,13,True
66614,445,14,True
66615,445,15,True
66616,445,16,True
66617,445,17,True
66618,445,18,True
66619,445,19,True
66620,445,20,True
66621,445,21,True
66622,445,22,True
66623,445,23,True
66624,445,24,True
66625,445,25,True
66626,445,26,True
66627,445,27,True
66628,445,28,True
66629,445,29,True
66630,445,30,True
66631,445,31,True
66632,445,32,True
66633,445,33,True
66634,445,34,True
66635,445,35,True
66636,445,36,True
66637,445,37,True
66638,445,38,True
66639,445,39,True
66640,445,40,True
66641,445,41,True
66642,445,42,True
66643,445,43,True
66644,445,44,True
66645,445,45,True
66646,445,46,True
66647,445,47,True
66648,445,48,True
66649,445,49,True
66650,445,50,True
66651,445,51,True
66652,445,52,True
66653,445,53,True
66654,445,54,True
66655,445,55,True
66656,445,56,True
66657,445,57,True
66658,445,58,True
66659,445,59,True
66660,445,60,True
66661,445,61,True
66662,445,62,True
66663,445,63,True
66664,445,64,True
66665,445,65,True
66666,445,66,True
66667,445,67,True
66668,445,68,True
66669,445,69,True
66670,445,70,True
66671,445,71,True
66672,445,72,True
66673,445,73,True
66674,445,74,True
66675,445,75,True
66676,445,76,True
66677,445,77,True
66678,445,78,True
66679,445,79,True
66680,445,80,True
66681,445,81,True
66682,445,82,True
66683,445,83,True
66684,445,84,True
66685,445,85,True
66686,445,86,True
66687,445,87,True
66688,445,88,True
66689,445,89,True
66690,445,90,True
66691,445,91,True
66692,445,92,True
66693,445,93,True
66694,445,94,True
66695,445,95,True
66696,445,96,True
66697,445,97,True
66698,445,98,True
66699,445,99,True
66700,445,100,False
66701,445,101,True
66702,445,102,True
66703,445,103,True
66704,445,104,True
66705,445,105,True
66706,445,106,True
66707,445,107,True
66708,445,108,True
66709,445,109,True
66710,445,110,True
66711,445,111,True
66712,445,112,True
66713,445,113,False
66714,445,114,True
66715,445,115,True
66716,445,116,True
66717,445,117,True
66718,445,118,True
66719,445,119,True
66720,445,120,True
66721,445,121,True
66722,445,122,True
66723,445,123,True
66724,445,124,True
66725,445,125,True
66726,445,126,True
66727,445,127,True
66728,445,128,True
66729,445,129,True
66730,445,130,True
66731,445,131,True
66732,445,132,True
66733,445,133,True
66734,445,134,True
66735,445,135,True
66736,445,136,True
66737,445,137,True
66738,445,138,True
66739,445,139,True
66740,445,140,True
66741,445,141,True
66742,445,142,True
66743,445,143,True
66744,445,144,True
66745,445,145,True
66746,445,146,True
66747,445,147,True
66748,445,148,True
66749,445,149,True
66750,445,150,True
66751,446,1,True
66752,446,2,True
66753,446,3,True
66754,446,4,True
66755,446,5,True
66756,446,6,True
66757,446,7,True
66758,446,8,True
66759,446,9,True
66760,446,10,True
66761,446,11,True
66762,446,12,True
66763,446,13,True
66764,446,14,True
66765,446,15,True
66766,446,16,True
66767,446,17,True
66768,446,18,True
66769,446,19,True
66770,446,20,True
66771,446,21,True
66772,446,22,True
66773,446,23,True
66774,446,24,True
66775,446,25,True
66776,446,26,True
66777,446,27,True
66778,446,28,True
66779,446,29,True
66780,446,30,True
66781,446,31,True
66782,446,32,True
66783,446,33,True
66784,446,34,True
66785,446,35,True
66786,446,36,True
66787,446,37,True
66788,446,38,True
66789,446,39,True
66790,446,40,True
66791,446,41,True
66792,446,42,True
66793,446,43,True
66794,446,44,True
66795,446,45,True
66796,446,46,True
66797,446,47,True
66798,446,48,True
66799,446,49,True
66800,446,50,True
66801,446,51,True
66802,446,52,True
66803,446,53,True
66804,446,54,True
66805,446,55,True
66806,446,56,True
66807,446,57,True
66808,446,58,True
66809,446,59,True
66810,446,60,True
66811,446,61,True
66812,446,62,True
66813,446,63,True
66814,446,64,True
66815,446,65,True
66816,446,66,True
66817,446,67,True
66818,446,68,True
66819,446,69,True
66820,446,70,True
66821,446,71,False
66822,446,72,True
66823,446,73,True
66824,446,74,True
66825,446,75,True
66826,446,76,True
66827,446,77,True
66828,446,78,True
66829,446,79,True
66830,446,80,True
66831,446,81,True
66832,446,82,True
66833,446,83,True
66834,446,84,True
66835,446,85,True
66836,446,86,True
66837,446,87,True
66838,446,88,True
66839,446,89,True
66840,446,90,True
66841,446,91,True
66842,446,92,True
66843,446,93,True
66844,446,94,True
66845,446,95,True
66846,446,96,True
66847,446,97,True
66848,446,98,True
66849,446,99,True
66850,446,100,True
66851,446,101,True
66852,446,102,True
66853,446,103,True
66854,446,104,True
66855,446,105,True
66856,446,106,False
66857,446,107,True
66858,446,108,True
66859,446,109,True
66860,446,110,True
66861,446,111,True
66862,446,112,True
66863,446,113,True
66864,446,114,True
66865,446,115,True
66866,446,116,True
66867,446,117,True
66868,446,118,True
66869,446,119,True
66870,446,120,True
66871,446,121,True
66872,446,122,True
66873,446,123,True
66874,446,124,True
66875,446,125,True
66876,446,126,True
66877,446,127,True
66878,446,128,True
66879,446,129,True
66880,446,130,True
66881,446,131,True
66882,446,132,True
66883,446,133,True
66884,446,134,True
66885,446,135,True
66886,446,136,True
66887,446,137,True
66888,446,138,True
66889,446,139,True
66890,446,140,True
66891,446,141,True
66892,446,142,True
66893,446,143,True
66894,446,144,True
66895,446,145,True
66896,446,146,True
66897,446,147,False
66898,446,148,True
66899,446,149,True
66900,446,150,True
66901,447,1,True
66902,447,2,True
66903,447,3,True
66904,447,4,True
66905,447,5,True
66906,447,6,True
66907,447,7,True
66908,447,8,True
66909,447,9,True
66910,447,10,True
66911,447,11,True
66912,447,12,True
